{'statement': 'You are looking for a city with warm weather. Between Bamako and Dublin, you should visit Bamako.', 'answer': 'Bamako', 'candidate': 'Dublin'}
{'statement': 'You are looking for a city with warm weather. Between Mendoza and Ushuaia, you should visit Mendoza.', 'answer': 'Mendoza', 'candidate': 'Ushuaia'}
{'statement': 'You are looking for a city with warm weather. Between Monterrey and Minsk, you should visit Monterrey.', 'answer': 'Monterrey', 'candidate': 'Minsk'}
{'statement': 'You are looking for a city with warm weather. Between Alexandria and Suwałki, you should visit Alexandria.', 'answer': 'Alexandria', 'candidate': 'Suwałki'}
{'statement': 'You are looking for a city with warm weather. Between Port Sudan and Pretoria, you should visit Port Sudan.', 'answer': 'Port Sudan', 'candidate': 'Pretoria'}
{'statement': 'You are looking for a city with warm weather. Between Suva and Bratislava, you should visit Suva.', 'answer': 'Suva', 'candidate': 'Bratislava'}
{'statement': 'You are looking for a city with warm weather. Between Abéché and Podgorica, you should visit Abéché.', 'answer': 'Abéché', 'candidate': 'Podgorica'}
{'statement': 'You are looking for a city with warm weather. Between Hamilton and Fairbanks, you should visit Hamilton.', 'answer': 'Hamilton', 'candidate': 'Fairbanks'}
{'statement': 'You are looking for a city with warm weather. Between Bamako and Mendoza, you should visit Bamako.', 'answer': 'Bamako', 'candidate': 'Mendoza'}
{'statement': 'You are looking for a city with warm weather. Between Beirut and Vladivostok, you should visit Beirut.', 'answer': 'Beirut', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Honolulu and La Serena, you should visit Honolulu.', 'answer': 'Honolulu', 'candidate': 'La Serena'}
{'statement': 'You are looking for a city with warm weather. Between Bangkok and Bratislava, you should visit Bangkok.', 'answer': 'Bangkok', 'candidate': 'Bratislava'}
{'statement': 'You are looking for a city with warm weather. Between Antsiranana and Yinchuan, you should visit Antsiranana.', 'answer': 'Antsiranana', 'candidate': 'Yinchuan'}
{'statement': 'You are looking for a city with warm weather. Between Makurdi and Johannesburg, you should visit Makurdi.', 'answer': 'Makurdi', 'candidate': 'Johannesburg'}
