{'statement': 'You are looking for a city with warm weather. Between Anchorage and Tampa, you should visit Tampa.', 'answer': 'Tampa', 'candidate': 'Anchorage'}
{'statement': 'You are looking for a city with warm weather. Between Pittsburgh and Dodoma, you should visit Dodoma.', 'answer': 'Dodoma', 'candidate': 'Pittsburgh'}
{'statement': 'You are looking for a city with warm weather. Between Sucre and Barranquilla, you should visit Barranquilla.', 'answer': 'Barranquilla', 'candidate': 'Sucre'}
{'statement': 'You are looking for a city with warm weather. Between Bujumbura and Almaty, you should visit Bujumbura.', 'answer': 'Bujumbura', 'candidate': 'Almaty'}
{'statement': 'You are looking for a city with warm weather. Between Bangui and Baltimore, you should visit Bangui.', 'answer': 'Bangui', 'candidate': 'Baltimore'}
{'statement': 'You are looking for a city with warm weather. Between Brussels and Monterrey, you should visit Monterrey.', 'answer': 'Monterrey', 'candidate': 'Brussels'}
{'statement': 'You are looking for a city with warm weather. Between Willemstad and Antofagasta, you should visit Willemstad.', 'answer': 'Willemstad', 'candidate': 'Antofagasta'}
{'statement': 'You are looking for a city with warm weather. Between Lomé and Almaty, you should visit Lomé.', 'answer': 'Lomé', 'candidate': 'Almaty'}
{'statement': 'You are looking for a city with warm weather. Between Palmerston North and Juba, you should visit Juba.', 'answer': 'Juba', 'candidate': 'Palmerston North'}
{'statement': 'You are looking for a city with warm weather. Between San Salvador and Punta Arenas, you should visit San Salvador.', 'answer': 'San Salvador', 'candidate': 'Punta Arenas'}
{'statement': 'You are looking for a city with warm weather. Between Belgrade and Garissa, you should visit Garissa.', 'answer': 'Garissa', 'candidate': 'Belgrade'}
