{'statement': 'You are looking for a city with cold weather. Between Sokoto and Auckland, you should visit Auckland.', 'answer': 'Auckland', 'candidate': 'Sokoto'}
{'statement': 'You are looking for a city with cold weather. Between Juba and Algiers, you should visit Algiers.', 'answer': 'Algiers', 'candidate': 'Juba'}
{'statement': 'You are looking for a city with cold weather. Between Kuwait City and Ljubljana, you should visit Ljubljana.', 'answer': 'Ljubljana', 'candidate': 'Kuwait City'}
{'statement': 'You are looking for a city with cold weather. Between La Paz and Calgary, you should visit Calgary.', 'answer': 'Calgary', 'candidate': 'La Paz'}
{'statement': 'You are looking for a city with cold weather. Between Wau and Reykjavík, you should visit Reykjavík.', 'answer': 'Reykjavík', 'candidate': 'Wau'}
{'statement': 'You are looking for a city with cold weather. Between Bratislava and Fairbanks, you should visit Fairbanks.', 'answer': 'Fairbanks', 'candidate': 'Bratislava'}
{'statement': 'You are looking for a city with cold weather. Between Hanoi and Chicago, you should visit Chicago.', 'answer': 'Chicago', 'candidate': 'Hanoi'}
{'statement': 'You are looking for a city with cold weather. Between Managua and Damascus, you should visit Damascus.', 'answer': 'Damascus', 'candidate': 'Managua'}
{'statement': 'You are looking for a city with cold weather. Between Cabo San Lucas and Paris, you should visit Paris.', 'answer': 'Paris', 'candidate': 'Cabo San Lucas'}
{'statement': 'You are looking for a city with cold weather. Between Managua and Rome, you should visit Rome.', 'answer': 'Rome', 'candidate': 'Managua'}
{'statement': 'You are looking for a city with cold weather. Between Port-Gentil and Reykjavík, you should visit Reykjavík.', 'answer': 'Reykjavík', 'candidate': 'Port-Gentil'}
{'statement': 'You are looking for a city with cold weather. Between Port Sudan and Minneapolis, you should visit Minneapolis.', 'answer': 'Minneapolis', 'candidate': 'Port Sudan'}
