{'statement': 'You are looking for a city with warm weather. Between Canberra and Cotonou, you should visit Cotonou.', 'answer': 'Cotonou', 'candidate': 'Canberra'}
{'statement': 'You are looking for a city with warm weather. Between Yinchuan and Palembang, you should visit Palembang.', 'answer': 'Palembang', 'candidate': 'Yinchuan'}
{'statement': 'You are looking for a city with warm weather. Between Karachi and Beijing, you should visit Karachi.', 'answer': 'Karachi', 'candidate': 'Beijing'}
{'statement': 'You are looking for a city with warm weather. Between Dodoma and Chicago, you should visit Dodoma.', 'answer': 'Dodoma', 'candidate': 'Chicago'}
{'statement': 'You are looking for a city with warm weather. Between Brussels and Kingston, you should visit Kingston.', 'answer': 'Kingston', 'candidate': 'Brussels'}
{'statement': 'You are looking for a city with warm weather. Between Sapporo and Willemstad, you should visit Willemstad.', 'answer': 'Willemstad', 'candidate': 'Sapporo'}
{'statement': 'You are looking for a city with warm weather. Between Vladivostok and Auckland, you should visit Auckland.', 'answer': 'Auckland', 'candidate': 'Vladivostok'}
{'statement': 'You are looking for a city with warm weather. Between Canberra and La Paz, you should visit La Paz.', 'answer': 'La Paz', 'candidate': 'Canberra'}
{'statement': 'You are looking for a city with warm weather. Between Garissa and Baku, you should visit Garissa.', 'answer': 'Garissa', 'candidate': 'Baku'}
{'statement': 'You are looking for a city with warm weather. Between Pontianak and Sapporo, you should visit Pontianak.', 'answer': 'Pontianak', 'candidate': 'Sapporo'}
{'statement': 'You are looking for a city with warm weather. Between Mombasa and Melbourne, you should visit Mombasa.', 'answer': 'Mombasa', 'candidate': 'Melbourne'}
{'statement': 'You are looking for a city with warm weather. Between Cotonou and Indianapolis, you should visit Cotonou.', 'answer': 'Cotonou', 'candidate': 'Indianapolis'}
{'statement': 'You are looking for a city with warm weather. Between Zagreb and San Juan, you should visit San Juan.', 'answer': 'San Juan', 'candidate': 'Zagreb'}
