{'statement': 'You are looking for a city with cold weather. Between Mahajanga and Bahía Blanca, you should visit Bahía Blanca.', 'answer': 'Bahía Blanca', 'candidate': 'Mahajanga'}
{'statement': 'You are looking for a city with cold weather. Between Monterrey and Saskatoon, you should visit Saskatoon.', 'answer': 'Saskatoon', 'candidate': 'Monterrey'}
{'statement': 'You are looking for a city with cold weather. Between Ségou and Tirana, you should visit Tirana.', 'answer': 'Tirana', 'candidate': 'Ségou'}
{'statement': 'You are looking for a city with cold weather. Between Yaoundé and Zürich, you should visit Zürich.', 'answer': 'Zürich', 'candidate': 'Yaoundé'}
{'statement': 'You are looking for a city with cold weather. Between Buenos Aires and Ürümqi, you should visit Ürümqi.', 'answer': 'Ürümqi', 'candidate': 'Buenos Aires'}
{'statement': 'You are looking for a city with cold weather. Between Manila and Asmara, you should visit Asmara.', 'answer': 'Asmara', 'candidate': 'Manila'}
{'statement': 'You are looking for a city with cold weather. Between Panama City and Pittsburgh, you should visit Pittsburgh.', 'answer': 'Pittsburgh', 'candidate': 'Panama City'}
{'statement': 'You are looking for a city with cold weather. Between Kingston and Bogotá, you should visit Bogotá.', 'answer': 'Bogotá', 'candidate': 'Kingston'}
{'statement': 'You are looking for a city with cold weather. Between Douala and Anchorage, you should visit Anchorage.', 'answer': 'Anchorage', 'candidate': 'Douala'}
{'statement': 'You are looking for a city with cold weather. Between Brisbane and Oslo, you should visit Oslo.', 'answer': 'Oslo', 'candidate': 'Brisbane'}
{'statement': 'You are looking for a city with cold weather. Between Darwin and Saskatoon, you should visit Saskatoon.', 'answer': 'Saskatoon', 'candidate': 'Darwin'}
{'statement': 'You are looking for a city with cold weather. Between Dar es Salaam and Paris, you should visit Paris.', 'answer': 'Paris', 'candidate': 'Dar es Salaam'}
{'statement': 'You are looking for a city with cold weather. Between San Antonio and Irkutsk, you should visit Irkutsk.', 'answer': 'Irkutsk', 'candidate': 'San Antonio'}
{'statement': 'You are looking for a city with cold weather. Between Mombasa and Johannesburg, you should visit Johannesburg.', 'answer': 'Johannesburg', 'candidate': 'Mombasa'}
{'statement': 'You are looking for a city with cold weather. Between Caracas and London, you should visit London.', 'answer': 'London', 'candidate': 'Caracas'}
