{'statement': 'You are looking for a city with cold weather. Between Managua and Amsterdam, you should visit Amsterdam.', 'answer': 'Amsterdam', 'candidate': 'Managua'}
{'statement': 'You are looking for a city with cold weather. Between Nairobi and Anchorage, you should visit Anchorage.', 'answer': 'Anchorage', 'candidate': 'Nairobi'}
{'statement': 'You are looking for a city with cold weather. Between Ouahigouya and Fukuoka, you should visit Fukuoka.', 'answer': 'Fukuoka', 'candidate': 'Ouahigouya'}
{'statement': 'You are looking for a city with cold weather. Between Managua and Brussels, you should visit Brussels.', 'answer': 'Brussels', 'candidate': 'Managua'}
{'statement': 'You are looking for a city with cold weather. Between Belize City and Irkutsk, you should visit Irkutsk.', 'answer': 'Irkutsk', 'candidate': 'Belize City'}
{'statement': 'You are looking for a city with cold weather. Between Luanda and Dublin, you should visit Dublin.', 'answer': 'Dublin', 'candidate': 'Luanda'}
{'statement': 'You are looking for a city with cold weather. Between Mandalay and Bratislava, you should visit Bratislava.', 'answer': 'Bratislava', 'candidate': 'Mandalay'}
{'statement': 'You are looking for a city with cold weather. Between Port Sudan and Valencia, you should visit Valencia.', 'answer': 'Valencia', 'candidate': 'Port Sudan'}
{'statement': 'You are looking for a city with cold weather. Between Thiès and Ushuaia, you should visit Ushuaia.', 'answer': 'Ushuaia', 'candidate': 'Thiès'}
{'statement': 'You are looking for a city with cold weather. Between Nakhon Ratchasima and Murmansk, you should visit Murmansk.', 'answer': 'Murmansk', 'candidate': 'Nakhon Ratchasima'}
{'statement': 'You are looking for a city with cold weather. Between Surabaya and Quito, you should visit Quito.', 'answer': 'Quito', 'candidate': 'Surabaya'}
{'statement': 'You are looking for a city with cold weather. Between Niamey and Nairobi, you should visit Nairobi.', 'answer': 'Nairobi', 'candidate': 'Niamey'}
{'statement': 'You are looking for a city with cold weather. Between Luanda and Bishkek, you should visit Bishkek.', 'answer': 'Bishkek', 'candidate': 'Luanda'}
{'statement': 'You are looking for a city with cold weather. Between Lisbon and Kuopio, you should visit Kuopio.', 'answer': 'Kuopio', 'candidate': 'Lisbon'}
